#
# This is an automatically generated geo file
# Script: ../create_regular_geofile.py
#
# draws all available cell shapes
#
# padnumber	xposition	yposition	size	type	rotation


65	1.9000000000000004	2.7249999999999988	0.4	0	0
66	2.6500000000000004	2.7249999999999988	0.4	0	0
67	3.4000000000000004	2.7249999999999988	0.4	0	0
68	4.15	2.7249999999999988	0.4	0	0
69	4.9	2.7249999999999988	0.4	0	0
70	-5.225	1.9499999999999988	0.4	0	0
71	-4.475	1.9499999999999988	0.4	0	0
72	-3.725	1.9499999999999988	0.4	0	0
73	-2.975	1.9499999999999988	0.4	0	0
74	-2.225	1.9499999999999988	0.4	0	0
75	-1.4749999999999996	1.9499999999999988	0.4	0	0
76	-0.7249999999999996	1.9499999999999988	0.4	0	0
77	0.025000000000000355	1.9499999999999988	0.4	0	0
78	0.7750000000000004	1.9499999999999988	0.4	0	0
79	1.5250000000000004	1.9499999999999988	0.4	0	0
80	2.2750000000000004	1.9499999999999988	0.4	0	0
81	3.0250000000000004	1.9499999999999988	0.4	0	0
82	3.7750000000000004	1.9499999999999988	0.4	0	0
83	4.525	1.9499999999999988	0.4	0	0
84	5.275	1.9499999999999988	0.4	0	0
85	-5.6	1.174999999999999	0.4	0	0
86	-4.85	1.174999999999999	0.4	0	0
87	-4.1	1.174999999999999	0.4	0	0
88	-3.35	1.174999999999999	0.4	0	0
89	-2.6	1.174999999999999	0.4	0	0
90	-1.8499999999999996	1.174999999999999	0.4	0	0
91	-1.0999999999999996	1.174999999999999	0.4	0	0
92	-0.34999999999999964	1.174999999999999	0.4	0	0
93	0.40000000000000036	1.174999999999999	0.4	0	0
94	1.1500000000000004	1.174999999999999	0.4	0	0
95	1.9000000000000004	1.174999999999999	0.4	0	0
96	2.6500000000000004	1.174999999999999	0.4	0	0
97	3.4000000000000004	1.174999999999999	0.4	0	0
98	4.15	1.174999999999999	0.4	0	0
99	4.9	1.174999999999999	0.4	0	0
100	5.65	1.174999999999999	0.4	0	0
101	-5.975	0.3999999999999989	0.4	0	0
102	-5.225	0.3999999999999989	0.4	0	0
103	-4.475	0.3999999999999989	0.4	0	0
104	-3.725	0.3999999999999989	0.4	0	0
105	-2.975	0.3999999999999989	0.4	0	0
106	-2.2249999999999996	0.3999999999999989	0.4	0	0
107	-1.4749999999999996	0.3999999999999989	0.4	0	0
108	-0.7249999999999996	0.3999999999999989	0.4	0	0
109	0.025000000000000355	0.3999999999999989	0.4	0	0
110	0.7750000000000004	0.3999999999999989	0.4	0	0
111	1.5250000000000004	0.3999999999999989	0.4	0	0
112	2.2750000000000004	0.3999999999999989	0.4	0	0
113	3.0250000000000004	0.3999999999999989	0.4	0	0
114	3.7750000000000004	0.3999999999999989	0.4	0	0
115	4.525	0.3999999999999989	0.4	0	0
116	5.275	0.3999999999999989	0.4	0	0
117	6.025	0.3999999999999989	0.4	0	0
118	-5.6	-0.3750000000000011	0.4	0	0
119	-4.85	-0.3750000000000011	0.4	0	0
120	-4.1	-0.3750000000000011	0.4	0	0
121	-3.35	-0.3750000000000011	0.4	0	0
122	-2.6	-0.3750000000000011	0.4	0	0
123	-1.8499999999999996	-0.3750000000000011	0.4	0	0
124	-1.0999999999999996	-0.3750000000000011	0.4	0	0
125	-0.34999999999999964	-0.3750000000000011	0.4	0	0
126	0.40000000000000036	-0.3750000000000011	0.4	0	0
127	1.1500000000000004	-0.3750000000000011	0.4	0	0
128	1.9000000000000004	-0.3750000000000011	0.4	0	0
129	2.6500000000000004	-0.3750000000000011	0.4	0	0
130	3.4000000000000004	-0.3750000000000011	0.4	0	0
131	4.15	-0.3750000000000011	0.4	0	0
132	4.9	-0.3750000000000011	0.4	0	0
133	5.65	-0.3750000000000011	0.4	0	0
134	-5.225	-1.1500000000000012	0.4	0	0
135	-4.475	-1.1500000000000012	0.4	0	0
136	-3.725	-1.1500000000000012	0.4	0	0
137	-2.975	-1.1500000000000012	0.4	0	0
138	-2.225	-1.1500000000000012	0.4	0	0
139	-1.4749999999999996	-1.1500000000000012	0.4	0	0
140	-0.7249999999999996	-1.1500000000000012	0.4	0	0
141	0.025000000000000355	-1.1500000000000012	0.4	0	0
142	0.7750000000000004	-1.1500000000000012	0.4	0	0
143	1.5250000000000004	-1.1500000000000012	0.4	0	0
144	2.2750000000000004	-1.1500000000000012	0.4	0	0
145	3.0250000000000004	-1.1500000000000012	0.4	0	0
146	3.7750000000000004	-1.1500000000000012	0.4	0	0
147	4.525	-1.1500000000000012	0.4	0	0
148	5.275	-1.1500000000000012	0.4	0	0
149	-4.85	-1.9250000000000012	0.4	0	0
150	-4.1	-1.9250000000000012	0.4	0	0
151	-3.35	-1.9250000000000012	0.4	0	0
152	-2.6	-1.9250000000000012	0.4	0	0
153	-1.85	-1.9250000000000012	0.4	0	0
154	-1.0999999999999996	-1.9250000000000012	0.4	0	0
155	-0.34999999999999964	-1.9250000000000012	0.4	0	0
156	0.40000000000000036	-1.9250000000000012	0.4	0	0
157	1.1500000000000004	-1.9250000000000012	0.4	0	0
158	1.9000000000000004	-1.9250000000000012	0.4	0	0
159	2.6500000000000004	-1.9250000000000012	0.4	0	0
160	3.4000000000000004	-1.9250000000000012	0.4	0	0
161	4.15	-1.9250000000000012	0.4	0	0
162	4.9	-1.9250000000000012	0.4	0	0
163	-4.475	-2.700000000000001	0.4	0	0
164	-3.725	-2.700000000000001	0.4	0	0
165	-2.975	-2.700000000000001	0.4	0	0
166	-2.225	-2.700000000000001	0.4	0	0
167	-1.475	-2.700000000000001	0.4	0	0
168	-0.7249999999999996	-2.700000000000001	0.4	0	0
169	0.025000000000000355	-2.700000000000001	0.4	0	0
170	0.7750000000000004	-2.700000000000001	0.4	0	0
171	1.5250000000000004	-2.700000000000001	0.4	0	0
172	2.2750000000000004	-2.700000000000001	0.4	0	0
173	3.0250000000000004	-2.700000000000001	0.4	0	0
174	3.7750000000000004	-2.700000000000001	0.4	0	0
175	4.525	-2.700000000000001	0.4	0	0
176	-4.1	-3.475000000000001	0.4	0	0
177	-3.35	-3.475000000000001	0.4	0	0
178	-2.6	-3.475000000000001	0.4	0	0
179	-1.85	-3.475000000000001	0.4	0	0
180	-1.1	-3.475000000000001	0.4	0	0
181	-0.34999999999999964	-3.475000000000001	0.4	0	0
182	0.40000000000000036	-3.475000000000001	0.4	0	0
183	1.1500000000000004	-3.475000000000001	0.4	0	0
184	1.9000000000000004	-3.475000000000001	0.4	0	0
185	2.6500000000000004	-3.475000000000001	0.4	0	0
186	3.4000000000000004	-3.475000000000001	0.4	0	0
187	4.15	-3.475000000000001	0.4	0	0
188	-3.725	-4.250000000000001	0.4	0	0
189	-2.975	-4.250000000000001	0.4	0	0
190	-2.225	-4.250000000000001	0.4	0	0
191	-1.475	-4.250000000000001	0.4	0	0
192	-0.7250000000000001	-4.250000000000001	0.4	0	0
193	0.025000000000000355	-4.250000000000001	0.4	0	0
194	0.7750000000000004	-4.250000000000001	0.4	0	0
195	1.5250000000000004	-4.250000000000001	0.4	0	0
196	2.2750000000000004	-4.250000000000001	0.4	0	0
197	3.0250000000000004	-4.250000000000001	0.4	0	0
198	3.7750000000000004	-4.250000000000001	0.4	0	0
199	-3.35	-5.025000000000001	0.4	0	0
200	-2.6	-5.025000000000001	0.4	0	0
201	-1.85	-5.025000000000001	0.4	0	0
202	-1.1	-5.025000000000001	0.4	0	0
203	-0.3500000000000001	-5.025000000000001	0.4	0	0
204	0.40000000000000036	-5.025000000000001	0.4	0	0
205	1.1500000000000004	-5.025000000000001	0.4	0	0
206	1.9000000000000004	-5.025000000000001	0.4	0	0
207	2.6500000000000004	-5.025000000000001	0.4	0	0
208	3.4000000000000004	-5.025000000000001	0.4	0	0
209	-2.975	-5.800000000000002	0.4	0	0
210	-2.225	-5.800000000000002	0.4	0	0
211	-1.475	-5.800000000000002	0.4	0	0
212	-0.7250000000000001	-5.800000000000002	0.4	0	0
213	0.02499999999999991	-5.800000000000002	0.4	0	0
214	0.7750000000000004	-5.800000000000002	0.4	0	0
215	1.5250000000000004	-5.800000000000002	0.4	0	0
216	2.2750000000000004	-5.800000000000002	0.4	0	0
217	3.0250000000000004	-5.800000000000002	0.4	0	0
